borough,neighborhood,building_class_category,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,sale_price,sale_date,sale_year,age
4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS,11432,1,0,1,4542,1576,1930,820000,2018-05-30T00:00:00Z,2018,88
4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS,11432,1,0,1,4000,1620,1901,770000,2018-08-20T00:00:00Z,2018,117
4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS,11432,1,0,1,4000,1828,1925,522000,2017-12-22T00:00:00Z,2017,92
4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS,11432,1,0,1,4000,1828,1925,812500,2018-07-20T00:00:00Z,2018,93
4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS,11432,1,0,1,4000,1375,1930,8e+05,2018-06-14T00:00:00Z,2018,88
4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS,11432,1,0,1,4000,1520,1920,105000,2018-03-12T00:00:00Z,2018,98
4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS,11432,1,0,1,3000,1697,1940,745000,2018-05-02T00:00:00Z,2018,78
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11418,1,0,1,6347,2072,1910,970000,2018-01-31T00:00:00Z,2018,108
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11418,1,0,1,31330,4797,1910,1756481,2018-06-27T00:00:00Z,2018,108
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11418,1,0,1,1900,2138,1935,850000,2018-03-06T00:00:00Z,2018,83
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,5000,2827,1901,1115000,2017-10-19T00:00:00Z,2017,116
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,5000,2148,1920,1550000,2018-05-16T00:00:00Z,2018,98
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,3471,1947,1930,770000,2017-12-29T00:00:00Z,2017,87
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,6000,2582,1920,1500000,2018-06-20T00:00:00Z,2018,98
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,6000,2716,1920,1815000,2018-04-23T00:00:00Z,2018,98
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,4000,2024,1925,764000,2017-10-18T00:00:00Z,2017,92
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11418,1,0,1,5706,1980,1930,1200000,2018-02-05T00:00:00Z,2018,88
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11418,1,0,1,3742,1804,1920,705000,2018-01-23T00:00:00Z,2018,98
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,2412,1175,1920,690000,2017-10-25T00:00:00Z,2017,97
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,5000,1763,1930,850000,2017-09-13T00:00:00Z,2017,87
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,6100,2896,1920,1375000,2017-09-19T00:00:00Z,2017,97
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,1839,1232,1920,450000,2018-04-23T00:00:00Z,2018,98
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,1767,1020,1920,585000,2017-09-05T00:00:00Z,2017,97
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,2500,1312,1915,650000,2018-08-23T00:00:00Z,2018,103
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,2000,1312,1930,618000,2018-04-27T00:00:00Z,2018,88
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11415,1,0,1,2500,1548,1940,595000,2018-07-13T00:00:00Z,2018,78
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11418,1,0,1,1600,1152,1930,535000,2017-10-03T00:00:00Z,2017,87
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,11418,1,0,1,1600,1152,1930,535000,2017-09-26T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11411,1,0,1,4378,1340,1955,410000,2017-09-20T00:00:00Z,2017,62
4,LAURELTON,01 ONE FAMILY DWELLINGS,11411,1,0,1,4378,1340,1955,585000,2018-03-08T00:00:00Z,2018,63
4,LAURELTON,01 ONE FAMILY DWELLINGS,11411,1,0,1,5100,1040,1945,2e+05,2018-08-02T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11411,1,0,1,3960,1089,1945,450000,2018-08-30T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11411,1,0,1,3920,930,1945,375000,2018-06-12T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3784,1750,1950,320000,2018-05-02T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,6450,1377,1945,450000,2018-03-01T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4017,1642,1945,590000,2017-12-29T00:00:00Z,2017,72
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4190,1387,1950,310000,2017-11-20T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4190,1387,1950,590000,2018-07-27T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1377,1950,475000,2018-04-23T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3800,1120,1950,346788,2018-03-08T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,6555,1822,1950,450000,2018-08-23T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1060,1950,385200,2018-01-16T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4100,1437,1950,470000,2018-04-06T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3800,1377,1945,463000,2018-05-18T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,7600,1230,1940,355000,2018-06-19T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3895,765,1940,430000,2018-03-12T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,4500,1148,1950,535000,2018-08-15T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3895,774,1950,465000,2018-01-19T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3895,774,1950,425000,2017-12-15T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3895,774,1950,425000,2018-04-13T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3895,1594,1950,495000,2018-04-27T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3895,1700,1950,440000,2017-12-28T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3895,1700,1950,630000,2018-06-25T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3977,774,1950,295000,2018-06-21T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2573,1228,1930,525000,2018-05-24T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3400,1144,1935,520000,2018-08-01T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3400,1144,1935,470000,2017-11-21T00:00:00Z,2017,82
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1038,1945,2e+05,2017-12-04T00:00:00Z,2017,72
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1038,1945,580000,2018-07-13T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,6375,1138,1945,515000,2018-06-26T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1075,1945,440000,2017-09-12T00:00:00Z,2017,72
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,5200,1091,1945,285000,2018-07-10T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2436,1208,1930,305000,2018-07-19T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2250,1240,1930,320000,2018-01-11T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2250,1240,1930,568000,2018-06-18T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4500,1125,1945,230000,2018-03-16T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4500,1125,1945,495000,2018-08-08T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,1208,1930,440000,2017-09-12T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,1306,1930,470000,2018-01-30T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,940,1945,478000,2017-10-03T00:00:00Z,2017,72
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,998,1930,520000,2017-10-27T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1105,1950,465000,2018-06-05T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3950,1119,1950,570000,2017-12-12T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2042,1400,1935,270000,2018-05-14T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2042,1400,1935,405000,2018-07-19T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2000,1400,1935,421000,2017-10-31T00:00:00Z,2017,82
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2000,1542,1935,492500,2017-11-21T00:00:00Z,2017,82
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2142,1542,1935,569000,2018-06-21T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2000,1456,1930,330000,2017-10-25T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2000,1456,1930,550000,2018-04-25T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1344,1930,218000,2017-09-12T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2100,1636,1930,220000,2018-05-14T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2100,1636,1930,595000,2018-08-22T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2100,1636,1930,240000,2017-09-27T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3970,1230,1945,375000,2018-07-31T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,4900,1288,1945,555000,2018-07-31T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,4100,1260,1945,430000,2018-01-22T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,4000,1260,1945,495000,2017-09-15T00:00:00Z,2017,72
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,4000,2016,1950,575000,2017-10-02T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,4000,1413,1950,525000,2018-06-08T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,4000,1220,1950,455000,2018-06-22T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,880,1925,410000,2018-04-27T00:00:00Z,2018,93
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4200,1020,1945,560000,2017-09-12T00:00:00Z,2017,72
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1248,1920,325000,2017-12-14T00:00:00Z,2017,97
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1036,1920,4e+05,2018-03-05T00:00:00Z,2018,98
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1036,1920,350000,2017-09-29T00:00:00Z,2017,97
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3585,1044,1920,457000,2018-01-30T00:00:00Z,2018,98
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3825,1662,1950,530000,2018-04-06T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2000,1410,1935,385000,2018-08-30T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2042,1410,1935,459000,2018-01-19T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2042,1410,1935,460000,2018-02-05T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1424,1935,485000,2017-12-12T00:00:00Z,2017,82
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1645,1935,462500,2017-09-22T00:00:00Z,2017,82
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1645,1935,480000,2017-10-10T00:00:00Z,2017,82
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1748,1940,395460,2018-05-30T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1771,1940,395000,2018-01-08T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1771,1940,150000,2018-01-26T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1795,1940,489000,2017-09-12T00:00:00Z,2017,77
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1795,1940,540000,2017-09-28T00:00:00Z,2017,77
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1460,1940,525000,2018-01-29T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1440,1940,250000,2018-07-26T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3800,1647,1950,358000,2018-04-17T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1080,1950,373000,2018-02-13T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3897,1350,1940,476000,2018-06-21T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3897,1235,1950,424000,2017-09-28T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3880,1115,1950,577700,2018-07-18T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3120,1281,1955,5e+05,2018-07-31T00:00:00Z,2018,63
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,8000,1518,1920,430000,2018-03-27T00:00:00Z,2018,98
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1056,1920,430000,2017-12-04T00:00:00Z,2017,97
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3800,1190,1940,445000,2018-08-09T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1835,1940,577000,2017-11-30T00:00:00Z,2017,77
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1584,1940,480000,2018-03-02T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1500,1935,280000,2018-03-30T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1740,1950,525000,2017-10-30T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1080,1950,121289,2018-03-27T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3800,2024,1930,555000,2018-07-27T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1588,1925,490000,2018-01-30T00:00:00Z,2018,93
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2475,1580,1930,514800,2018-06-01T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,896,1930,290000,2017-12-12T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,896,1930,515000,2018-06-08T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,896,1930,385000,2017-11-22T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,1,2,2028,2520,1931,565000,2017-09-29T00:00:00Z,2017,86
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3300,1605,1925,430500,2018-03-01T00:00:00Z,2018,93
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,1332,1925,489000,2018-02-22T00:00:00Z,2018,93
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4900,1400,1920,462000,2018-07-30T00:00:00Z,2018,98
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2782,1056,1950,430000,2018-04-24T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3133,1175,1920,295000,2017-10-31T00:00:00Z,2017,97
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1508,1930,440000,2017-09-19T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1540,1930,465000,2018-05-25T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3120,1184,1930,335000,2018-08-21T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1162,1930,402355,2018-03-16T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3242,1266,1930,380000,2018-02-07T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3242,1266,1930,550000,2018-08-27T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3242,1266,1930,220000,2017-10-16T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,1,2,1923,1920,1950,350000,2017-12-14T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1421,1930,450000,2017-10-16T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4500,1220,1950,505000,2018-07-12T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,1344,1925,272000,2018-01-09T00:00:00Z,2018,93
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,1344,1925,515000,2018-08-22T00:00:00Z,2018,93
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,5000,2016,1940,835000,2017-12-07T00:00:00Z,2017,77
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,5500,2288,1910,880000,2018-06-26T00:00:00Z,2018,108
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,2,0,2,4000,875,1950,850000,2017-11-21T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2125,824,1930,440000,2017-10-06T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,1050,1960,490000,2018-03-28T00:00:00Z,2018,58
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,1050,1960,445000,2018-07-31T00:00:00Z,2018,58
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2400,1050,1960,460000,2018-05-17T00:00:00Z,2018,58
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,1782,1408,1945,395000,2018-03-26T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3731,1920,1940,535000,2017-10-17T00:00:00Z,2017,77
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,1188,960,1950,375000,2018-01-22T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2000,1160,1945,425000,2018-07-11T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,1200,1160,1945,430000,2017-12-22T00:00:00Z,2017,72
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1720,1935,4e+05,2018-04-05T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2500,1560,1935,350500,2018-07-24T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4080,1376,1950,5e+05,2017-11-13T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,5742,834,1950,220000,2018-01-26T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4633,1284,1950,505000,2017-11-01T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4056,1188,1945,470000,2018-07-24T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1459,1945,250000,2017-09-08T00:00:00Z,2017,72
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1620,1945,565000,2018-06-25T00:00:00Z,2018,73
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4200,1170,1950,475000,2018-05-03T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,6250,1040,1950,6e+05,2017-09-01T00:00:00Z,2017,67
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4400,2130,1930,585000,2017-12-26T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,5000,1489,1950,525000,2018-08-10T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,1951,1400,1992,310000,2017-11-13T00:00:00Z,2017,25
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,1951,1400,1992,495000,2018-06-12T00:00:00Z,2018,26
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,5000,2310,1920,525000,2018-06-26T00:00:00Z,2018,98
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2300,1472,2007,507500,2018-06-26T00:00:00Z,2018,11
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3006,1400,1991,425000,2017-10-31T00:00:00Z,2017,26
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,5000,1288,1925,270000,2018-03-08T00:00:00Z,2018,93
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1622,1935,455000,2017-11-29T00:00:00Z,2017,82
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,4961,1935,570000,2018-08-30T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,10000,3202,1925,380000,2018-01-17T00:00:00Z,2018,93
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,3553,1930,745000,2018-04-17T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1267,2016,763938,2017-11-09T00:00:00Z,2017,1
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1408,1940,520000,2017-12-22T00:00:00Z,2017,77
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1452,1930,620000,2018-06-07T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1862,2005,280000,2018-08-07T00:00:00Z,2018,13
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2542,1368,1930,450000,2017-11-22T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,2542,1368,1930,360000,2018-06-15T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1416,1930,471000,2018-08-14T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4400,1456,1930,535000,2017-09-29T00:00:00Z,2017,87
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1378,1930,355000,2018-05-09T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3200,1352,1930,415000,2018-05-23T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3200,1316,1940,455000,2017-12-12T00:00:00Z,2017,77
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3142,1735,1935,420000,2018-06-04T00:00:00Z,2018,83
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3142,1316,1930,385000,2018-03-21T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11422,1,0,1,3142,1344,1930,540000,2018-01-10T00:00:00Z,2018,88
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1430,1950,424000,2018-06-14T00:00:00Z,2018,68
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1380,1940,365000,2018-01-30T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1380,1940,595000,2018-05-24T00:00:00Z,2018,78
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,4000,1500,1940,390000,2017-10-16T00:00:00Z,2017,77
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3342,1392,1920,4e+05,2018-01-03T00:00:00Z,2018,98
4,LAURELTON,01 ONE FAMILY DWELLINGS,11413,1,0,1,3217,1316,1920,25000,2017-12-19T00:00:00Z,2017,97
